Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices
Gasthof Alex,"Gössersdorf 25, Weißenbrunn, 96369, Germany","Weißenbrunn, Germany",€€€,"Market Cuisine, Creative",11.4062317,50.188066,+4992231234,https://guide.michelin.com/en/bayern/weissenbrunn/restaurant/gasthof-alex,https://www.gasthofalex.de,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Bagatelle,"Zurlaubener Ufer 78, Trier, 54292, Germany","Trier, Germany",€€€,"French Contemporary, Creative",6.6349596,49.7648216,+4965143697380,https://guide.michelin.com/en/rheinland-pfalz/trier/restaurant/bagatelle,https://bagatelle.de/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access"
Philipp Soldan,"Marktplatz 2, Frankenberg, 35066, Germany","Frankenberg, Germany",€€€€,"Creative, Modern Cuisine",8.8016187,51.0592063,+4964517500,https://guide.michelin.com/en/hessen/frankenberg/restaurant/philipp-soldan,https://sonne-frankenberg.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
Landhaus Köpp,"Husenweg 147, Xanten, 46509, Germany","Xanten, Germany",€€€,"Classic French, Classic Cuisine",6.4149635,51.7392736,+4928041626,https://guide.michelin.com/en/nordrhein-westfalen/xanten/restaurant/landhaus-kopp,https://www.landhauskoepp.de/,1 MICHELIN Star,"Car park,Credit cards not accepted"
Colombi Restaurant,"Rotteckring 16, Freiburg im Breisgau, 79098, Germany","Freiburg im Breisgau, Germany",€€€€,"Classic French, Mediterranean Cuisine",7.8475694,47.9971187,+4976121060,https://guide.michelin.com/en/baden-wurttemberg/freiburg-im-breisgau/restaurant/colombi-restaurant,https://www.colombi.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access"
Le Flair,"Marc-Chagall-Straße 108, Düsseldorf, 40477, Germany","Düsseldorf, Germany",€€€€,"French, Contemporary",6.7943034,51.2393543,+4921151455688,https://guide.michelin.com/en/nordrhein-westfalen/dusseldorf/restaurant/le-flair,https://restaurant-leflair.de/,1 MICHELIN Star,"Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card"
zeit|geist,"Marktplatz 7, Weingarten, 76356, Germany","Weingarten, Germany",€€€,"French Contemporary, Classic Cuisine",8.5318245,49.0515496,+49724470370,https://guide.michelin.com/en/baden-wurttemberg/weingarten/restaurant/zeit-geist,https://www.walksches-haus.de/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
GOLVET,"Potsdamer Straße 58, Berlin, 10785, Germany","Berlin, Germany",€€€€,Creative,13.3676288,52.5055114,+493089064222,https://guide.michelin.com/en/berlin-region/berlin/restaurant/golvet,https://www.golvet.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Bandol sur mer,"Torstraße 167, Berlin, 10115, Germany","Berlin, Germany",€€€€,Modern French,13.3952611,52.5290521,+493067302051,https://guide.michelin.com/en/berlin-region/berlin/restaurant/bandol-sur-mer,https://www.bandolsurmer.de/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Wolfshöhle,"Konviktstraße 8, Freiburg im Breisgau, 79098, Germany","Freiburg im Breisgau, Germany",€€€€,Classic Cuisine,7.8547474,47.9944494,+4976130303,https://guide.michelin.com/en/baden-wurttemberg/freiburg-im-breisgau/restaurant/wolfshohle-1198858,http://www.wolfshoehle-freiburg.de,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Kettner's Kamota,"Hufergasse 23, Essen, 45239, Germany","Essen, Germany",€€€,"Austrian, French Contemporary",7.0014943,51.3889835,+4920172044700,https://guide.michelin.com/en/nordrhein-westfalen/essen/restaurant/kettner-s-kamota,https://kettnerskamota.de/,1 MICHELIN Star,"Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
PHOENIX,"Dreischeibenhaus, Düsseldorf, 40211, Germany","Düsseldorf, Germany",€€€€,"International, Classic Cuisine",6.7824651,51.2277587,+4921130206030,https://guide.michelin.com/en/nordrhein-westfalen/dusseldorf/restaurant/phoenix496126,https://www.phoenix-restaurant.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access"
Im Schiffchen,"Kaiserswerther Markt 9, Düsseldorf, 40489, Germany","Düsseldorf, Germany",€€€€,"Classic Cuisine, Mediterranean Cuisine",6.7338663,51.3015121,+49211401050,https://guide.michelin.com/en/nordrhein-westfalen/dusseldorf/restaurant/im-schiffchen,https://im-schiffchen.de/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card"
Landhaus Feckl,"Keltenweg 1, Ehningen, 71139, Germany","Ehningen, Germany",€€€,"Classic French, Seasonal Cuisine",8.9547833,48.661195,+49703423770,https://guide.michelin.com/en/baden-wurttemberg/ehningen/restaurant/landhaus-feckl,https://www.landhausfeckl.de/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Wheelchair access"
DR.KOSCH,"Roßstraße 39, Düsseldorf, 40476, Germany","Düsseldorf, Germany",€€€,Modern Cuisine,6.7807831,51.2441832,+4917680487779,https://guide.michelin.com/en/nordrhein-westfalen/dusseldorf/restaurant/dr-kosch,https://www.dr-kosch.de/,1 MICHELIN Star,"Credit cards not accepted,Terrace"
Schwabenstube,"Stuttgarter Straße 2, Asperg, 71679, Germany","Asperg, Germany",€€€,Classic French,9.1352183,48.9046036,+49714126600,https://guide.michelin.com/en/baden-wurttemberg/asperg/restaurant/schwabenstube,https://www.adler-asperg.de/de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card"
Das Marktrestaurant,"Dekan-Karl-Platz 21, Mittenwald, 82481, Germany","Mittenwald, Germany",€€€,"Country cooking, Seasonal Cuisine",11.2598384,47.4390442,+4988239269595,https://guide.michelin.com/en/bayern/mittenwald/restaurant/das-marktrestaurant,https://www.das-marktrestaurant.de/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
prism,"Fritschestraße 48, Berlin, 10627, Germany","Berlin, Germany",€€€€,"Israeli, Modern Cuisine",13.3007267,52.5071399,+493054710861,https://guide.michelin.com/en/berlin-region/berlin/restaurant/prism,https://www.prismberlin.de/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card"
Marly,"Rheinvorlandstraße 7, Mannheim, 68159, Germany","Mannheim, Germany",€€€,"Classic Cuisine, Mediterranean Cuisine",8.4543146,49.4847747,+4962186242121,https://guide.michelin.com/en/baden-wurttemberg/mannheim/restaurant/marly,https://restaurant-marly.com/,1 MICHELIN Star,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
FAVORITE restaurant,"Karl-Weiser-Straße 1, Mainz, 55131, Germany","Mainz, Germany",€€€€,"Modern French, Creative",8.289494,49.9899559,+4961318015133,https://guide.michelin.com/en/rheinland-pfalz/mainz/restaurant/favorite-restaurant,https://favorite-mainz.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access"
SoulFood,"Unterer Markt 35, Auerbach in der Oberpfalz, 91275, Germany","Auerbach in der Oberpfalz, Germany",€€€,"Creative, Market Cuisine",11.6303119,49.6928856,+4996432052225,https://guide.michelin.com/en/bayern/auerbach-in-der-oberpfalz/restaurant/soulfood,https://www.restaurant-soulfood.com/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Le Jardin de France im Stahlbad,"Augustaplatz 2, Baden-Baden, 76530, Germany","Baden-Baden, Germany",€€€€,Classic French,8.23999,48.7595,+4972213007860,https://guide.michelin.com/en/baden-wurttemberg/baden-baden/restaurant/le-jardin-de-france,https://www.lejardindefrance.de/baden-baden/aktuell,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
IKO,"Stadtweg 38a, Osnabrück, 49086, Germany","Osnabrück, Germany",€€€€,"Modern Cuisine, Creative",8.1281943,52.2697166,+4954144018030,https://guide.michelin.com/en/niedersachsen/osnabruck/restaurant/iko,http://www.iko-restaurant.de,1 MICHELIN Star,"Credit cards not accepted,Terrace"
Schwitzer's Gourmet-Restaurant,"Etzenroter Straße 4, Waldbronn, 76337, Germany","Waldbronn, Germany",€€€€,Classic Cuisine,8.4748202,48.9209362,+497243354850,https://guide.michelin.com/en/baden-wurttemberg/waldbronn/restaurant/schwitzer-s-am-park,https://schwitzers.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access"
Le temple,"Saarstraße 2, Neuhütten, 54422, Germany","Neuhütten, Germany",€€€€,Modern French,7.0114426,49.6425213,+4965037669,https://guide.michelin.com/en/rheinland-pfalz/neuhtten/restaurant/le-temple,http://www.le-temple.de/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Elements,"Königsbrücker Straße 96, Dresden, 01099, Germany","Dresden, Germany",€€€,"Modern Cuisine, International",13.7608648,51.0808169,+493512721696,https://guide.michelin.com/en/sachsen/dresden/restaurant/elements351459,https://www.restaurant-elements.de/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access"
Aska,"Watmarkt 5, Regensburg, 93047, Germany","Regensburg, Germany",€€€€,"Japanese, Sushi",12.0963365,49.0200415,+4994159993000,https://guide.michelin.com/en/bayern/regensburg/restaurant/aska-1186893,http://aska.restaurant/,1 MICHELIN Star,"American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Notable sake list,Visa credit card,Wheelchair access"
TAWA YAMA FINE,"Amalienbadstraße 41b, Karlsruhe, 76227, Germany","Karlsruhe, Germany",€€€€,"Modern Cuisine, International",8.4661065,48.9965347,+497219098950,https://guide.michelin.com/en/baden-wurttemberg/karlsruhe/restaurant/tawa-yama-fine,https://tawayama.de/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Gutshaus Stolpe,"Peenstraße 33, Stolpe, 17391, Germany","Stolpe, Germany",€€€€,Creative,13.5625158,53.8723473,+49397215500,https://guide.michelin.com/en/mecklenburg-vorpommern/stolpe/restaurant/gutshaus-stolpe,https://www.gutshaus-stolpe.de/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card"
BODENDORF'S,"Boy-Nielsen-Straße 10, Tinnum, 25980, Germany","Tinnum, Germany",€€€€,"Modern French, International",8.3328345,54.9010855,+49465188990,https://guide.michelin.com/en/schleswig-holstein/tinnum/restaurant/bodendorf-s,https://www.landhaus-stricker.com/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
Schwarzer Adler,"Badbergstraße 23, Vogtsburg im Kaiserstuhl, 79235, Germany","Vogtsburg im Kaiserstuhl, Germany",€€€€,Classic French,7.6560639,48.0952162,+497662933010,https://guide.michelin.com/en/baden-wurttemberg/vogtsburg-im-kaiserstuhl/restaurant/schwarzer-adler,https://www.franz-keller.de/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
DIE GOURMET STUBE im Gasthaus Hummel,"Heitzenhofener Straße 16, Duggendorf, 93182, Germany","Duggendorf, Germany",€€€,"Market Cuisine, International",11.9136635,49.1161842,+499473324,https://guide.michelin.com/en/bayern/duggendorf/restaurant/hummels-gourmetstube,https://gasthaushummel.de/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
1789,"Tonbachstraße 237, Baiersbronn, 72270, Germany","Baiersbronn, Germany",€€€€,"Modern Cuisine, Asian Influences",8.3582841,48.5369525,+497442492665,https://guide.michelin.com/en/baden-wurttemberg/baiersbronn/restaurant/1789-1191834,https://www.traube-tonbach.de/restaurants-bar/1789-1/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access"
KAI3,"Am Kai 3, Hörnum, 25997, Germany","Hörnum, Germany",€€€€,"Creative, Modern Cuisine",8.2962752,54.7611439,+49465146070,https://guide.michelin.com/en/schleswig-holstein/hrnum/restaurant/kai3,https://www.budersand.de/de,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access"
ZweiSinn Meiers | Fine Dining,"Äußere Sulzbacher Straße 118, Nuremberg, 90491, Germany","Nuremberg, Germany",€€€€,"Creative, Modern Cuisine",11.1184521,49.4641108,+4991192300823,https://guide.michelin.com/en/bayern/nurnberg/restaurant/zweisinn-meiers-fine-dining,https://www.meierszweisinn.de/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access"
Hupperts,"Gebelsbergstraße 97, Stuttgart, 70199, Germany","Stuttgart, Germany",€€€€,Classic Cuisine,9.1513479,48.7613472,+497116406467,https://guide.michelin.com/en/baden-wurttemberg/stuttgart/restaurant/hupperts,https://www.hupperts-restaurant.de/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Aubergine,"Münchner Straße 17, Starnberg, 82319, Germany","Starnberg, Germany",€€€€,Creative,11.3498541,48.0017757,+4981514470290,https://guide.michelin.com/en/bayern/starnberg/restaurant/aubergine388304,https://www.aubergine-starnberg.de/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card,Wheelchair access"
Masters,"Weimarer Straße 60, Blankenhain, 99444, Germany","Blankenhain, Germany",€€€,"Modern French, Mediterranean Cuisine",11.3422232,50.8747844,+493645961640,https://guide.michelin.com/en/thuringen/blankenhain/restaurant/masters,https://www.golfresort-weimarerland.de/,1 MICHELIN Star,"Air conditioning,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
